-954.52,-955.95,-956.06,-991.31,-991.48,-970.02,-1001.8,-993.33,-993.33,-981.73,-955.31,-936.63,-938.37,-972.43,-1000.3,-984.38,-1061.3,-1026.9,-1005.3,-957.66,-938.31,-962.31,-999.46,-1026.9,-1064.5,-1022.6,-1011.8,-1007.8,-1045.3,-1071.7,-1060.6,-1048.4,-1037.6,-1039.8,-1023.3,-1039.6,-1052.9,-1059.3,-1040.6,-1051.6,-1025.3,-1073.6,-1092.1,-1064,-1006.3,-973.16,-981.53,-1020,-1016.5,-1020.7,-1039.3,-1035.2,-1065.4,-1026.2,1
-954.86,-970.14,-1008.5,-988.8,-963.92,-935.22,-934.06,-932.32,-932.32,-946.61,-976.1,-1001.1,-985.48,-979.65,-1022,-1069.8,-1063.1,-1037.9,-1040.8,-1049.7,-1086.7,-1045.5,-1052.7,-1065.5,-1057.9,-1014.2,-1037.5,-1059.3,-1056.6,-1068.7,-1078.7,-1070.5,-1043.8,-998.96,-993.52,-976.58,-987.39,-1011,-1009.2,-1024.7,-1030.9,-1022.6,-1015.4,-1023.6,-1045.4,-1051.6,-1047.5,-1042.6,-1008.8,-993.53,-984.86,-964.14,-973.04,-1019.1,1
-925.27,-905.69,-851.45,-794.28,-779.77,-816.93,-891.13,-906.41,-906.41,-932.55,-944.35,-977.28,-1020.3,-1038,-1022.4,-1031.6,-1032.4,-1023.8,-1020.4,-1024,-1047.4,-1097.2,-1065.7,-1041,-1015.2,-1046.4,-1041.4,-1053.2,-1090.5,-1106.2,-1058.5,-1082.3,-1096.5,-1081.2,-1057.6,-1052.1,-1056.2,-1071.3,-1052.4,-1074.7,-1027.3,-1036.9,-1062.1,-1072.7,-1053.3,-1076.4,-1070.5,-1038.5,-1040.9,-1023.5,-1014.1,-984.23,-988.93,-1004.1,1
-915.28,-917.31,-909.85,-838.05,-791.26,-814.51,-852.79,-894.29,-894.29,-921.51,-953.69,-961.39,-959.86,-966.49,-992.01,-1000.4,-1066,-1111.4,-1055,-1051.1,-1079.1,-1078.2,-1067,-1035.9,-1039.9,-1031.9,-1065.6,-1160.6,-1108.4,-1077.2,-1070.5,-1074.1,-1095.2,-1118.4,-1104.9,-1078.9,-1049,-1020,-1012.1,-1024.9,-1028.5,-1067.5,-1058.3,-1111.2,-1092.2,-1003.6,-995.25,-1015.1,-1012.7,-1033.4,-1053.5,-1039.5,-1016.3,-994.93,1
-871.4,-892.37,-879.5,-833.18,-774.3,-795.12,-878.98,-915.42,-915.42,-919.94,-898.46,-930.23,-975.14,-973.14,-990.29,-1017,-996.84,-972.78,-989.22,-1002.1,-1019.3,-1017.5,-1032.8,-1021.5,-995.35,-976.8,-1021.8,-998.74,-993.3,-1062.6,-1064.8,-1092.8,-1056,-1057.1,-1096.7,-1093.9,-1066.8,-1059.7,-1042.3,-992.03,-989.85,-1015.6,-1057.2,-1105.1,-1129.9,-1089.2,-1067.6,-1042.5,-1062.6,-1091.1,-1126.1,-1117,-1070.7,-1032.2,1
-927.31,-915.3,-864.66,-900.96,-857.98,-855.26,-853.32,-852.34,-852.34,-840.85,-873.22,-869.5,-902.87,-948.91,-953.6,-979.18,-987.91,-1014.4,-1002.5,-982.19,-974.98,-982.08,-1014.3,-1015,-1016.1,-984.27,-974.76,-966.81,-987.41,-1013.1,-1001.5,-973.06,-955.52,-942.04,-952.89,-1005,-1051.1,-1052.1,-1025.8,-1019.3,-1010.6,-1041.3,-1071.4,-996.27,-1002,-968.74,-991.78,-1020.3,-1025.4,-1067,-1046.9,-1081.8,-1106.6,-1069.1,1
-843.28,-856.45,-877,-891.51,-877.47,-856.92,-813,-757.65,-757.65,-712.44,-721.73,-737.15,-856.85,-976.08,-1023.8,-974.18,-957.09,-931.57,-943.51,-966.44,-1062.8,-1026.2,-1015.7,-996.08,-958.46,-968.75,-951.23,-924.73,-938.57,-970.22,-1030.2,-982.28,-989.51,-999.84,-973.81,-962.28,-958.53,-979.48,-951.48,-945.92,-947.15,-972.07,-1046.5,-1014.4,-996.08,-998.37,-990.09,-957.72,-966.3,-1016.7,-1046,-1070.6,-1110.6,-1146,1
-797.83,-869.53,-875.23,-833.23,-804.53,-794.31,-808.66,-795.28,-795.28,-831.18,-722.87,-686.25,-708.34,-760.85,-827.11,-903.6,-910.3,-931.85,-930.47,-963.66,-1002.3,-1023.1,-992.2,-975.21,-954.66,-947.57,-919.87,-939.52,-946.02,-937.8,-873.15,-846.76,-883.41,-941.3,-956.26,-985.55,-1033.6,-997.41,-944.99,-956.63,-976.03,-982.05,-1003.5,-1100.4,-1050.6,-1005.2,-939.84,-979.55,-1042.1,-1015.1,-1063.3,-1035.9,-1024.9,-1054.1,1
-881.79,-871.43,-826.39,-776.18,-766.88,-754.86,-783.67,-800.29,-800.29,-756.15,-737.78,-743.9,-775.31,-841.15,-939.21,-961.21,-958.56,-968.86,-965.99,-966.61,-947.35,-889.28,-887.03,-922.14,-955.83,-984.84,-967.8,-950.08,-928.72,-905.36,-900.53,-1016.9,-1006.2,-949.7,-972.57,-974.5,-979.67,-975.48,-992.01,-985.2,-1006.8,-986.59,-940.69,-916.12,-896.59,-918.77,-970.69,-962.52,-1002.4,-1026.5,-1006.2,-1019.3,-1038.6,-1086,1
-838.83,-941.77,-869.78,-811.35,-797.04,-746.5,-759.78,-807.44,-807.44,-761.45,-721.94,-680.03,-669.79,-704.72,-837.79,-913.59,-978.59,-1041.3,-1045.7,-1019.3,-1039.7,-1035.1,-1045.8,-1045,-1036,-1002.3,-966.45,-983.01,-965.49,-926.98,-947.71,-926.81,-899.81,-921.93,-942.36,-1023.9,-1018.4,-1017.7,-1031.5,-1016.7,-1063,-1014.1,-1003,-991.32,-972.89,-1004.6,-998.34,-1005.3,-945.09,-926.48,-965.08,-1005.2,-1030.9,-1054.4,1
-891,-877.06,-879.65,-895.38,-828.03,-791.55,-828.08,-878.37,-878.37,-904.58,-927.26,-969.08,-1021.6,-999.33,-1007.8,-1015.7,-1029.4,-1027,-1037.4,-1068.7,-1044.3,-1039.8,-1022.6,-1025.1,-1010.7,-1000.3,-982.25,-987.34,-1044.2,-1052.5,-1079,-1032.1,-999.18,-1005.7,-1004.8,-995.87,-1039.8,-1071,-1097.9,-1077.3,-1010,-975.41,-1012.7,-955.08,-952.63,-986.77,-1021.4,-1068.5,-1044,-1031,-1021.6,-1045.7,-1044.2,-1055.1,1
-903.75,-876.66,-824.23,-807.14,-794.09,-776.54,-791.21,-818.99,-818.99,-851.1,-806.81,-804.82,-845.06,-882.52,-938.91,-987.11,-1013.2,-973.23,-974.35,-947.62,-950.49,-948.45,-926.2,-947.12,-1003.6,-977.21,-962.51,-966.71,-932.96,-976.32,-995.25,-1014.9,-1045.7,-992.1,-949.55,-937.09,-963.48,-982.52,-1019.1,-1034.8,-970.91,-925.48,-932.74,-943.76,-906.44,-936.93,-914.33,-926.38,-956.85,-981.48,-1032.5,-1041.6,-1058.8,-1099.9,1
-962.8,-951.05,-954.14,-953.67,-908.89,-855.91,-844.45,-884.07,-884.07,-903.6,-912.53,-894.42,-894.64,-905.45,-924.39,-950.72,-1023.5,-1026.8,-1043,-1055,-1093.7,-1077.2,-1025.6,-1041.6,-1060.4,-1081.5,-1031.4,-999.28,-993.07,-1033.7,-1061.7,-1056.9,-962.8,-930.55,-920.32,-929.49,-950.49,-1014.6,-1042.6,-1008.4,-978.28,-995.05,-978.02,-961.16,-963.33,-970.45,-961.7,-943.93,-956.53,-972.83,-971.09,-1002.8,-1010.5,-1019.6,1
-909.9,-924.44,-933.86,-960.44,-952.27,-941.98,-920.85,-935.44,-935.44,-929.12,-970.86,-951.98,-978.27,-963.36,-1017.1,-1090,-1072.5,-1039,-1036.7,-1019.2,-1017,-1031.2,-1041.5,-1040.8,-1012.9,-1031.1,-1021.3,-1014.3,-993.59,-1035.3,-1077.9,-1061.2,-1057.4,-1028.4,-1016.4,-992.8,-998.35,-1014.6,-1034.2,-1037.2,-1007.7,-995.36,-976.93,-988.79,-992.77,-980.66,-971.21,-965.81,-940.56,-913.15,-913.07,-970.63,-1054.9,-1091.4,1
-1011.4,-1034.8,-984.9,-943.17,-904.19,-886.35,-859.11,-909.86,-909.86,-864.44,-913.87,-949.87,-954.54,-901.56,-907.69,-950.83,-941.88,-958.28,-968.67,-1010,-1020.1,-1026.5,-1024.7,-985.67,-935.47,-914.21,-928.27,-968.62,-998.21,-947.67,-938.56,-968.24,-999.23,-1005.3,-1015.7,-1017.1,-1039.4,-1003.1,-984.52,-1009.5,-1016.4,-1023.1,-1018.3,-1008.1,-1021.1,-1013.4,-1026.6,-1030.1,-1033.1,-1037.3,-1018.9,-992.03,-1014.7,-1029.3,1
-834.72,-867.8,-894.85,-856.38,-863.6,-902.65,-916.55,-928.26,-928.26,-895.3,-906.74,-895.51,-900.8,-886.07,-920.52,-877.12,-865.17,-867.94,-890.73,-861.64,-868.71,-872.76,-919.3,-989.33,-905.79,-907.69,-857.16,-841.41,-816.43,-782.22,-753.37,-758.97,-796.19,-821.38,-824.74,-775.34,-778.24,-779.65,-759.72,-796.47,-781.02,-807.83,-766.53,-737.97,-732.82,-770.91,-848.55,-858.05,-790.93,-728.08,-748.19,-782.7,-845.75,-851.06,1
-807.59,-836.58,-887.54,-904.5,-852.91,-814,-804.42,-826.45,-826.45,-812.87,-851.12,-841.73,-877.13,-904.8,-952.54,-937.85,-969.46,-952.59,-972.89,-947.31,-915.24,-902.25,-942.42,-946.15,-901.78,-883.18,-869.81,-846.03,-896.18,-902.82,-903.54,-892.23,-860.12,-882.5,-879.52,-904.9,-921.4,-924.16,-914.71,-912.24,-916.89,-882.47,-898.47,-900.84,-870.26,-848.66,-841.8,-862.1,-876.41,-868.64,-907.68,-939.5,-958.87,-937.58,1
-884.42,-880.43,-846.26,-804.23,-762.08,-754.27,-775.45,-825.13,-825.13,-873.9,-933.7,-934.64,-918.37,-929.72,-930.61,-941.06,-930.34,-886.76,-880.93,-892.18,-902.31,-897.21,-924.42,-908.56,-927.04,-947.34,-949.1,-962.59,-985.24,-1010.1,-988.47,-936.23,-921.53,-953.59,-973.33,-955.18,-962.13,-960.13,-944.66,-934.41,-936.51,-940.57,-938.24,-942.73,-984.1,-1029.2,-1057,-1047.2,-978.27,-953.69,-986.87,-1005.7,-1033.7,-1055.3,1
-950.93,-895.47,-815.12,-744.97,-770.66,-844.53,-850.46,-844.25,-844.25,-852.24,-867.44,-871.2,-865.59,-866.15,-886.97,-896.21,-865.72,-852.63,-890.36,-920.8,-955.94,-979.15,-983.53,-937.28,-947.38,-959.03,-951.93,-948.5,-934.68,-930.22,-970.98,-1033.9,-1001.3,-934.68,-943.41,-925.9,-896.89,-893.21,-887.46,-913.54,-931.99,-924.97,-918.63,-935.38,-955.8,-977.98,-955.55,-979.43,-947.57,-961.56,-945.21,-906.5,-902.56,-981.96,1
-922.16,-905.06,-893.41,-833.68,-833.37,-841.42,-859.64,-884.7,-884.7,-858.17,-904.19,-948.11,-925.72,-914.13,-876.81,-868.86,-902.95,-887.02,-915.44,-913.89,-972.53,-985.01,-979.33,-948.33,-928.62,-895.42,-917.36,-936.77,-955.21,-972.07,-1031.4,-996.65,-908.62,-844.65,-835.19,-873.73,-911.03,-887.24,-876.66,-922.03,-961.41,-940.2,-932.89,-901.16,-892,-882.66,-879.94,-868.01,-861.79,-861.56,-895.37,-881.14,-882.99,-874.96,1
-776.2,-808.55,-841.88,-825.28,-861.04,-872.7,-824.8,-779.29,-779.29,-790.54,-730.13,-656.75,-586.15,-560.39,-576.49,-649.99,-701.33,-710.84,-741.01,-783.83,-810.04,-842.83,-841.1,-817.74,-823.86,-803.39,-796.7,-779.63,-778.98,-688.49,-663.54,-663.68,-682.68,-680.89,-679.03,-723.67,-736.78,-767.7,-763.76,-760.66,-779.29,-766.49,-754.44,-724.04,-695.27,-705.88,-708.89,-683.3,-652.86,-688.76,-739.55,-831.49,-826.18,-837.33,1
-953.76,-945.65,-944.78,-935.12,-939.06,-961.57,-986.04,-969.07,-969.07,-981.86,-916.46,-909.72,-894.8,-876.4,-859.79,-879.08,-892.51,-946.68,-1023.4,-996.1,-984.21,-982.71,-1005.3,-985.77,-969.17,-917.01,-907.4,-902.65,-912.68,-904.52,-930.69,-958.78,-961.74,-944.9,-972.99,-931.29,-920.98,-910.51,-875.86,-849.69,-872.57,-946.39,-994.69,-935.21,-894.36,-891.69,-913.22,-910.87,-874.92,-864.99,-899.49,-980.59,-988.68,-960.96,1
-900.01,-906.23,-903.43,-945.02,-875.61,-867.64,-872.78,-885.85,-885.85,-871.65,-905.28,-916.33,-937.9,-973.39,-949.35,-933.09,-979.63,-949.57,-936.69,-969.17,-976.27,-969.04,-984.89,-999.32,-972.25,-956.96,-929.16,-961.84,-939.8,-923.73,-915.52,-922.72,-900.52,-884.53,-928.65,-981.77,-931.29,-902.81,-949.21,-967.91,-992.12,-951.52,-931.22,-924.61,-885.86,-857.93,-838.57,-867.55,-926.38,-936.31,-962.95,-976.06,-915.49,-876.53,1
