-875.53,-889.7,-867.73,-835.66,-810.03,-784.39,-798.8,-817.19,-817.19,-817.15,-765.48,-748.31,-751.4,-788.15,-852.68,-909.5,-889.4,-828.6,-821.7,-815.35,-822.94,-831.1,-819.4,-811.41,-844.08,-864.73,-883.61,-869.67,-898.48,-887.34,-844.87,-844.2,-861.01,-877.73,-889.35,-862.94,-847,-874.72,-871.21,-855.74,-845.28,-823.85,-834.53,-846.2,-829.63,-853.13,-882.77,-873.55,-876.26,-886.04,-925.48,-969.73,-945.56,-951.86,0
-974.43,-980.71,-926.75,-915.64,-919.39,-856.29,-843.71,-854.28,-854.28,-854.29,-870.74,-915.67,-943.1,-950.27,-921.1,-911.85,-875.25,-891.21,-917.01,-926.97,-935.76,-941.98,-924.8,-909.39,-939.65,-978.73,-968.46,-896.88,-863.25,-881.21,-930.42,-938.69,-957.75,-954.02,-946.35,-916.81,-915.53,-896.46,-889.82,-915.95,-936.73,-912.25,-905.56,-946.89,-956.33,-997.94,-1007.1,-943.65,-935.68,-960.2,-915.16,-937.5,-896.53,-860.98,0
-946.99,-976.93,-972.67,-948.7,-925.78,-962.49,-986.51,-1031.4,-1031.4,-956.48,-982.4,-960.29,-957.54,-971.32,-987.63,-1003.4,-1041.2,-1011.2,-987.28,-997.79,-1017.9,-1045.5,-1034.1,-992.07,-929.6,-964.66,-980.82,-1002.9,-936.82,-915.9,-941.57,-929.67,-935.32,-960.46,-938.26,-988.45,-1005.1,-947.3,-934.51,-963.27,-955.52,-925.89,-924.97,-930.25,-926.44,-934.65,-917.37,-935,-974.88,-1021.3,-985.36,-971.62,-951.69,-953.75,0
-958.71,-976.74,-984.43,-972.02,-962.26,-979.8,-954.8,-941.42,-941.42,-914.38,-910.91,-926.29,-942.1,-961.47,-983.53,-972.63,-950.81,-954.93,-996.67,-997.69,-1011.9,-1018.7,-988.27,-964.06,-927.6,-892.4,-889.64,-920.11,-992.37,-1025.8,-996.02,-961.69,-953.05,-1010.4,-986.95,-967.59,-972.55,-952.39,-936.74,-938.31,-936.83,-904.69,-906.9,-957.92,-978.53,-933.45,-911.29,-942.89,-1006.4,-969.34,-980.98,-1024.4,-1029.2,-1007.5,0
-966.84,-944.44,-921.82,-927.75,-894.28,-911.06,-939.76,-939.71,-939.71,-923.55,-930.6,-945.1,-975.19,-1011.9,-1007.8,-1006.6,-1021.5,-1016.4,-1016.2,-1024.2,-947.93,-936.38,-934.12,-934.68,-960.98,-999.68,-1017.1,-1056.5,-1040.3,-1066.9,-1076.1,-1069.5,-1038.6,-990.4,-959.71,-931.03,-984.93,-995.77,-988.24,-972.04,-957.96,-943.91,-950.99,-975.64,-973.39,-954.76,-971.32,-950.84,-949.63,-983.39,-1006.6,-1063.4,-1030.1,-1009.1,0
-918.18,-909.75,-871.3,-862.25,-822.23,-810.24,-837.01,-901.66,-901.66,-875.26,-832.73,-819.22,-846.71,-934.29,-1010.8,-977.8,-975.28,-1000.7,-974.28,-954.56,-934.58,-926.6,-932.93,-925.29,-917.08,-920.45,-942.95,-923.6,-906.49,-888.9,-893.85,-897,-903.19,-905.22,-973.31,-942.09,-907.95,-922.78,-938.32,-924.82,-961.14,-944.07,-952.85,-945.49,-979.74,-1022.4,-970.63,-983.72,-1005.5,-991.19,-1000.9,-1008.1,-1079.4,-1047.8,0
-952.1,-970.34,-1013.8,-971.66,-903.61,-959.54,-913.69,-848.81,-848.81,-851.92,-905.93,-927.3,-938.53,-1015.2,-1018.6,-1010.5,-1015.3,-990.1,-985.49,-984.26,-987.75,-990.96,-982.32,-965.93,-900.38,-906.85,-935.51,-933.77,-928.47,-927.78,-960.75,-951.99,-949.41,-937.11,-956.27,-987.57,-945,-950.56,-959.26,-996.3,-976.72,-988.37,-955.64,-910.71,-886.22,-875.69,-897.81,-961.82,-974.85,-961.22,-962.45,-967.5,-976.45,-989.26,0
-936.28,-940.46,-895.9,-847.63,-817.39,-756.15,-706.97,-718.58,-718.58,-800.88,-925.7,-941.96,-926.2,-925.79,-941.75,-940.76,-917.71,-917.35,-912.89,-928.6,-991.23,-982.91,-914.84,-918.2,-921.24,-936.11,-988.21,-929.31,-932.06,-938.29,-941.18,-987.82,-979.06,-952.86,-903.08,-943.28,-974.73,-994.48,-1019.2,-983.79,-968.89,-973,-1010.3,-949.95,-930.35,-936.48,-916.33,-948.9,-946.34,-939.83,-928.41,-968.55,-1009.3,-1001.8,0
-795.32,-838.88,-772.17,-669.77,-618.06,-583.06,-613.42,-709.4,-709.4,-794.47,-865.37,-879.26,-906.34,-901.73,-941.74,-943.28,-956.77,-973.48,-936.47,-906.37,-866.7,-858.46,-860.72,-913.2,-916.77,-909.67,-944.61,-897.64,-882.24,-931.66,-918.29,-942.77,-925.88,-939.61,-920.94,-957.54,-966.93,-968.54,-1012.8,-1043.3,-1066.5,-999.66,-966.53,-958.05,-967.13,-884.71,-876.4,-913.81,-971.25,-999.71,-1011.7,-971.22,-956.82,-954.98,0
-885.41,-909.72,-881.06,-809.03,-803.96,-825.32,-851.1,-873.06,-873.06,-869.41,-850,-815.42,-829.59,-824.86,-825.31,-833.59,-843.39,-862.36,-841.22,-827.16,-837.35,-877.37,-901.14,-877.94,-847.67,-808.78,-858.47,-910.43,-915.87,-893.59,-876.43,-880.78,-888.19,-875.3,-870.96,-879.62,-933.84,-947.61,-909.64,-921.75,-872.59,-844.65,-826.63,-800.55,-828.03,-926.08,-949.92,-901.25,-869.65,-897.79,-950.48,-986.6,-991.23,-982.08,0
-876.84,-899.82,-859.97,-813.45,-795.19,-761.35,-714.79,-688.55,-688.55,-712.86,-741.29,-761.79,-766.06,-838.43,-864.47,-882.37,-880.94,-880.27,-906.42,-891.66,-913.7,-910.31,-861.7,-849.8,-854.47,-845.33,-802.49,-760.18,-752.39,-773.8,-800.68,-893.84,-912.81,-888.47,-895.49,-940.72,-962.08,-939.83,-963.12,-922.16,-921.33,-950.37,-976.26,-928.77,-942.51,-973.08,-1043.6,-1029.5,-1037.7,-1021.5,-980.99,-963.08,-974.06,-1005.9,0
-938.22,-942.84,-917.82,-901.65,-904.27,-916.36,-933.88,-954.76,-954.76,-858.95,-804.71,-791.81,-815.81,-843.59,-892.66,-917.27,-929.12,-945.03,-925,-936.86,-943.14,-917.88,-953.74,-910.84,-906.6,-870.01,-883.64,-861.65,-908.43,-953.57,-925.18,-880.94,-861.58,-859.09,-859.71,-915.33,-944.34,-968,-977.82,-932.56,-852.44,-849.91,-903.35,-946.62,-935.87,-938.23,-985.18,-1000.6,-950.18,-940.16,-942.16,-957.29,-992.49,-941.93,0
-887.34,-896.91,-896.93,-907.76,-892.68,-854.36,-838.63,-827,-827,-788.15,-776.3,-830.54,-859.38,-866.41,-928.47,-982.23,-981.99,-993.66,-960.82,-931.25,-934.52,-942.1,-944.06,-907.06,-870.02,-845.96,-828.64,-880.45,-938.44,-867.72,-902.1,-928.79,-952.3,-1025.6,-967.69,-926.74,-917.87,-890.99,-885.28,-932.29,-955.89,-917.75,-877.84,-879.02,-905.43,-960.9,-962.26,-944.95,-972.45,-979.71,-966.02,-961.4,-976.4,-957.2,0
-787.65,-810.28,-812.35,-839.35,-872.14,-884.15,-802.66,-740.33,-740.33,-756.41,-801.68,-860.81,-835.32,-844.02,-859.51,-875.73,-862.6,-863.14,-879.77,-918.45,-947.66,-950.55,-914.17,-907.18,-900.26,-855.34,-844.95,-872.66,-924.82,-912.37,-878.22,-891.78,-888.4,-860.68,-853.96,-880.08,-844.96,-810.35,-826.58,-856.55,-919.29,-887.62,-870.46,-873.32,-834.74,-825.13,-837.11,-883.68,-909.37,-876.86,-809.36,-821.56,-844.98,-870.02,0
-871.02,-845.3,-860.22,-871.72,-867.6,-860.54,-827.56,-878.52,-878.52,-867.25,-844.37,-864.38,-928.04,-966.8,-987.15,-971.88,-973.61,-975.5,-976.23,-955.41,-983.89,-947.03,-972.45,-1048.6,-1044,-1021.4,-1006.6,-992.38,-992.53,-973.83,-934.24,-946.24,-971.45,-984.69,-929.51,-899.75,-923.6,-960.97,-959.55,-961.92,-972.8,-944.54,-919.81,-922.3,-925.79,-915.01,-925.24,-962.04,-936.33,-914.84,-916.4,-880.21,-892.53,-954.87,0
-829.49,-839.19,-872.35,-847.51,-882.51,-863.58,-816.53,-796.16,-796.16,-821.67,-894.42,-944.7,-953.97,-929.59,-918.43,-928.59,-959.66,-974.91,-987.31,-988.12,-998.65,-1002,-1013.9,-1007.9,-1028.6,-1033.8,-1038.5,-999.15,-986.59,-983.27,-977.75,-982.46,-961.37,-975.65,-969.95,-972.73,-972.7,-956.54,-955.55,-978.06,-1013,-1035.4,-1055.2,-1065.6,-1001.8,-1026.7,-1058.5,-1069.9,-1037.7,-1018.1,-1035.4,-1056.1,-1103.8,-1129.5,0
-921.94,-923.11,-885.71,-837.96,-777.26,-753.7,-773.52,-798.2,-798.2,-831.81,-769.03,-753.63,-769.55,-803.2,-856.03,-886.83,-964.38,-1005.2,-1011.3,-957.09,-919.74,-918.43,-966.09,-996.17,-1027,-1027.4,-1052,-1064.8,-1033.3,-1030.3,-1017.5,-996.34,-980.72,-958.63,-951.51,-993.29,-997.13,-933.76,-927.36,-972.12,-1022.6,-1009.1,-993.81,-1012.1,-1004.1,-1075.2,-1032.6,-1047.8,-1053,-1079,-1050,-1060.9,-1098.4,-1125.5,0
-847.69,-862.16,-857.46,-823.68,-752.71,-690.99,-682.07,-712.16,-712.16,-701.01,-645.1,-611.02,-663.22,-753.42,-808.65,-823,-864.55,-907.47,-871.61,-829.36,-825.38,-835.42,-839.88,-883.32,-965.63,-942.86,-885.34,-865.24,-866.33,-896.9,-840.21,-836.45,-830.13,-878.3,-979.1,-1028.4,-968.83,-965.21,-985.08,-950.6,-950.69,-959.57,-998.96,-1060.6,-1077.5,-1104.3,-1034.3,-1066.9,-1047.9,-1015.1,-1007.9,-1031.9,-1069.6,-1065.4,0
-889.91,-855.68,-881.33,-938.89,-852.11,-798.96,-751.31,-692.12,-692.12,-685.69,-716.1,-756.48,-658.57,-679.55,-744.64,-831.76,-889.74,-932.18,-930.09,-949.72,-946.13,-943.33,-911.27,-896.04,-855.8,-877.46,-948.12,-960.58,-905.9,-859.49,-881.65,-888.48,-909.94,-908.87,-906.45,-879.27,-888.78,-953.71,-969.13,-911.62,-898.56,-931.5,-962.28,-1033.6,-1069,-1039.4,-1058.6,-1051.9,-1053,-1046.8,-1033.4,-1010.3,-1004.5,-1015.8,0
-873.16,-895.83,-902.25,-892.58,-876.95,-853.6,-824.05,-811.09,-811.09,-756.52,-716.64,-775.57,-781.9,-793.8,-825.27,-864.65,-903.14,-936.78,-978.92,-953.57,-925.21,-913.15,-883.93,-916.49,-924.3,-944.45,-961.22,-988.43,-1006,-992.63,-936.82,-932.31,-956.32,-953.33,-962.61,-944.89,-946.06,-950.49,-928.06,-935.45,-958.78,-962.8,-967.3,-975.57,-978.15,-1066.9,-1069.4,-1034.3,-1030.9,-1019.9,-1013.7,-995.67,-1026.3,-1061.8,0
-916.78,-905.22,-872.23,-873.56,-904.49,-836.44,-808.89,-729.08,-729.08,-721.7,-715.82,-685.75,-664.18,-693.54,-779.98,-843.96,-893.67,-965.89,-1003.3,-948.7,-921.75,-949.1,-878.76,-873.9,-832.5,-831.27,-862.56,-864.1,-889.88,-921.65,-941.39,-914.47,-896.95,-888.58,-958.09,-952.98,-938.69,-936.91,-950.4,-939.28,-929.06,-948.46,-965.63,-961.99,-959.97,-975.49,-947.92,-930.24,-940.89,-973.91,-1006.9,-1005,-982.41,-982.19,0
-912.04,-917.59,-910.31,-953.14,-948.51,-950.75,-913.72,-919.27,-919.27,-884.63,-815.68,-762.31,-758.27,-806.27,-895.08,-998.3,-960.17,-965.13,-976.48,-899.23,-871.02,-833.69,-812.39,-810.07,-867.65,-904.94,-907.95,-915.41,-893.27,-868.6,-845.85,-854.34,-867.68,-880.46,-944.78,-925.79,-961.24,-996.12,-975.66,-978.41,-961.95,-921.95,-916.25,-932.05,-909.41,-926.47,-962.38,-936.08,-940.27,-988.26,-1012.7,-1015.4,-1034.3,-991.38,0
-870.6,-894.94,-943.6,-931.09,-921.42,-907.09,-875.8,-873.64,-873.64,-881.9,-893.47,-929.37,-992.37,-959.02,-881.3,-871.78,-896.11,-938.9,-935.17,-941.81,-940.84,-918.75,-870.93,-834.69,-879.36,-879.86,-885.34,-856.95,-875.14,-856.2,-866.71,-903.29,-910.21,-950.6,-962.24,-961.58,-922.28,-919.91,-919.74,-925.31,-976.78,-1007.7,-1041,-1003.7,-949.54,-929.8,-936.13,-976.67,-958.8,-1002.9,-1002.7,-951.82,-953.69,-972.57,0
-912.94,-943.33,-977.38,-981.24,-954.01,-947.35,-936.6,-992.94,-992.94,-941,-909.08,-917.62,-902.14,-933.72,-971.51,-1015.2,-1005.9,-992.33,-996.07,-1012.4,-997.18,-960.43,-951.92,-966.83,-978.54,-977.97,-983.38,-996.66,-1032.2,-1056,-1043.6,-994.83,-981.61,-1003.4,-1012.9,-1025.8,-1009.5,-961.13,-968.83,-939.61,-933.22,-978.6,-996.81,-1023.4,-963.38,-955.5,-979.07,-1027.9,-1001.4,-965.63,-984,-967.67,-930.63,-965.27,0
-969.84,-977.31,-1013.8,-1015.8,-975.14,-939.23,-903.21,-914.22,-914.22,-942.54,-940.19,-949.05,-977.78,-997.97,-1021.7,-981.95,-964.11,-938.66,-972.32,-987.08,-976.38,-996.09,-999.39,-962.76,-920.69,-922.26,-963.32,-968.94,-997.24,-1014.3,-989.94,-1012.1,-1034,-1046.3,-1006.2,-956.35,-933.78,-978.47,-1068.8,-1045.8,-1015,-1015,-1012.3,-1017.7,-978.09,-963.6,-949.06,-936.99,-995.27,-1002.8,-998.42,-951.55,-961.74,-1009.4,0
-1003.8,-969.49,-892.63,-855.55,-860.95,-850.7,-868.96,-857.16,-857.16,-857.84,-816.21,-796.21,-800.02,-859.68,-939.15,-1004.3,-1039.5,-1019.3,-960.61,-960.01,-939.95,-918.38,-912.63,-929.02,-877.74,-822.13,-796.91,-829.12,-857.45,-919.38,-954.54,-1022.9,-1061.9,-1062.1,-1062.3,-1059.1,-1044.5,-1046,-1044.9,-1028.9,-1018.5,-1035.5,-1031.8,-1019,-1005.3,-1014.2,-1023.4,-1059.1,-1086.1,-1108.5,-1161.1,-1132.1,-1138.1,-1103.2,0
-902.16,-883.31,-877.38,-873.33,-865.1,-866.62,-840.88,-828.14,-828.14,-843.25,-836.04,-792.53,-795.61,-832.62,-874.75,-873.89,-915.58,-947.63,-990.89,-994.55,-934.67,-915.24,-946.29,-933.45,-944.57,-935.43,-898.8,-887.58,-889.5,-901.31,-933.72,-967.09,-972.55,-958.14,-1009.7,-999.57,-1012.9,-1034,-1069.8,-1041.5,-1028.2,-1016.1,-1053,-1069,-1113.8,-1066.6,-1067.3,-1090.9,-1098.2,-1122,-1138.6,-1081,-1075.1,-1108.4,0
-949.61,-968.55,-973.44,-967.38,-954.58,-869.43,-855.01,-880.55,-880.55,-936.43,-1011.9,-981.49,-988.33,-1023.4,-1067.2,-1000.7,-989.52,-1000,-1006.4,-1001.4,-1029.5,-1046.2,-1031.4,-1071.9,-1050.8,-1041.6,-1034.6,-988.24,-981.98,-927.82,-945.11,-956.67,-962.78,-1013,-1022.1,-1016.2,-987.47,-961.23,-942.02,-935.44,-960.67,-994.87,-1002.4,-1041.8,-1044.2,-1045.8,-1067.1,-1121,-1165,-1126.1,-1131.9,-1069,-1076.6,-1117.7,0
-965.67,-981.15,-1004.8,-915.33,-830.61,-833.21,-902.15,-881.48,-881.48,-840.71,-861.55,-901.94,-994.36,-1046.4,-1060.1,-1036.3,-1008,-1002.8,-1007.8,-1047.2,-1021.8,-1006.3,-1026.2,-1014.8,-981.37,-985.5,-986.23,-996.43,-1001.4,-997.06,-968.52,-992.76,-1031.4,-1046,-1021.6,-992.42,-1034.3,-1005.6,-960.5,-970.3,-1052.5,-1065.3,-1075.1,-1043.6,-1042.8,-1018.5,-1020.4,-1051.3,-1078.2,-1059.7,-1038.4,-1056.3,-1084.1,-1105.9,0
-973.32,-970.42,-908.39,-821.58,-816.36,-865.45,-918.14,-898.2,-898.2,-897.37,-926.15,-971.8,-1063.4,-1079.4,-1044.4,-1022,-1014,-1036.1,-999.28,-1020.1,-994.95,-990.36,-1021.1,-1049.2,-1038.5,-1041.1,-1020.5,-1037.7,-1065.2,-1050,-1052.1,-1013.3,-1001.2,-1033.8,-1020.2,-1013.4,-1045,-1038.2,-1036.9,-1075.8,-1102.9,-1081.1,-1032.5,-1017.6,-1030.8,-1064.4,-1098.1,-1123,-1043.7,-994.74,-1002.7,-1007.7,-1029.4,-1043.7,0
-827.77,-852.62,-880.03,-839.04,-751.46,-768.37,-809.29,-799.4,-799.4,-730.16,-714.57,-690.88,-698.95,-765.66,-885.33,-998.42,-1011,-961.69,-942.48,-939.57,-930.28,-915.91,-929.89,-938.91,-943.17,-962.84,-998.85,-994.79,-977.04,-955.26,-920.73,-906.16,-907.62,-934.17,-946.12,-952.81,-985.35,-997.48,-952.26,-960.44,-997.62,-1059.5,-1049.9,-1032.1,-1036.3,-1023.7,-991.69,-976.3,-1016.9,-1075.9,-1067.1,-1029.2,-1022.6,-1080.7,0
-893.59,-872.86,-904.56,-957.26,-869.97,-770.52,-747.38,-748.34,-748.34,-761.83,-790.37,-779.58,-765.18,-777.37,-806.02,-853.64,-891.98,-913.68,-951.78,-954.73,-983.42,-966.31,-989.8,-1020.7,-966.41,-940.86,-947.88,-968.93,-984.54,-1020.1,-1009.6,-960.1,-932.2,-939.01,-990.44,-989.65,-968.06,-1034.7,-1006.3,-1037.4,-1036,-993.63,-976.86,-957.81,-957.09,-976.24,-992.81,-1040.6,-1075.3,-1112.4,-1129.4,-1133,-1116.7,-1088.6,0
-948.11,-1016.4,-1020.3,-972.51,-932.41,-913,-870.85,-838.09,-838.09,-866.13,-872.02,-857.99,-900.33,-884.94,-914.75,-985.56,-915.03,-911.81,-947.7,-992.35,-996.71,-936.21,-918.51,-910.84,-936.65,-1012.1,-1042,-990.04,-973.77,-981.89,-1012.2,-1027.6,-1042.3,-994.07,-971.18,-990.04,-1044.7,-1051.2,-1045.4,-1025.3,-1045.7,-1066,-1057.6,-1033,-1021.9,-1056.5,-1061.6,-1115.9,-1103.3,-1087,-1101.5,-1062.4,-1089.7,-1089.5,0
-977,-1005.5,-1019,-964.82,-938.01,-910.14,-902.12,-864.79,-864.79,-853.33,-832.03,-859.66,-924.15,-932.17,-953.13,-1018.5,-1011.8,-970.58,-979.12,-998.43,-1039.4,-1050.4,-1032.7,-995.23,-998.12,-953.27,-926.25,-929.02,-948.12,-1014,-1014.5,-1042,-1026.3,-1014.3,-1001.8,-999.68,-1020.4,-1042.1,-1040,-991.81,-971.6,-993.73,-1060.4,-1057.1,-1047.7,-1093.9,-1070.6,-1042.6,-1037.6,-1033.3,-1024.8,-1037.3,-1079.3,-1128.3,0
