-936.28,-940.46,-895.9,-847.63,-817.39,-756.15,-706.97,-718.58,-718.58,-800.88,-925.7,-941.96,-926.2,-925.79,-941.75,-940.76,-917.71,-917.35,-912.89,0
-795.32,-838.88,-772.17,-669.77,-618.06,-583.06,-613.42,-709.4,-709.4,-794.47,-865.37,-879.26,-906.34,-901.73,-941.74,-943.28,-956.77,-973.48,-936.47,0
-885.41,-909.72,-881.06,-809.03,-803.96,-825.32,-851.1,-873.06,-873.06,-869.41,-850,-815.42,-829.59,-824.86,-825.31,-833.59,-843.39,-862.36,-841.22,0
-876.84,-899.82,-859.97,-813.45,-795.19,-761.35,-714.79,-688.55,-688.55,-712.86,-741.29,-761.79,-766.06,-838.43,-864.47,-882.37,-880.94,-880.27,-906.42,0
-938.22,-942.84,-917.82,-901.65,-904.27,-916.36,-933.88,-954.76,-954.76,-858.95,-804.71,-791.81,-815.81,-843.59,-892.66,-917.27,-929.12,-945.03,-925,0
-887.34,-896.91,-896.93,-907.76,-892.68,-854.36,-838.63,-827,-827,-788.15,-776.3,-830.54,-859.38,-866.41,-928.47,-982.23,-981.99,-993.66,-960.82,0
-787.65,-810.28,-812.35,-839.35,-872.14,-884.15,-802.66,-740.33,-740.33,-756.41,-801.68,-860.81,-835.32,-844.02,-859.51,-875.73,-862.6,-863.14,-879.77,0
-871.02,-845.3,-860.22,-871.72,-867.6,-860.54,-827.56,-878.52,-878.52,-867.25,-844.37,-864.38,-928.04,-966.8,-987.15,-971.88,-973.61,-975.5,-976.23,0
-829.49,-839.19,-872.35,-847.51,-882.51,-863.58,-816.53,-796.16,-796.16,-821.67,-894.42,-944.7,-953.97,-929.59,-918.43,-928.59,-959.66,-974.91,-987.31,0
-921.94,-923.11,-885.71,-837.96,-777.26,-753.7,-773.52,-798.2,-798.2,-831.81,-769.03,-753.63,-769.55,-803.2,-856.03,-886.83,-964.38,-1005.2,-1011.3,0
-847.69,-862.16,-857.46,-823.68,-752.71,-690.99,-682.07,-712.16,-712.16,-701.01,-645.1,-611.02,-663.22,-753.42,-808.65,-823,-864.55,-907.47,-871.61,0
-889.91,-855.68,-881.33,-938.89,-852.11,-798.96,-751.31,-692.12,-692.12,-685.69,-716.1,-756.48,-658.57,-679.55,-744.64,-831.76,-889.74,-932.18,-930.09,0
-873.16,-895.83,-902.25,-892.58,-876.95,-853.6,-824.05,-811.09,-811.09,-756.52,-716.64,-775.57,-781.9,-793.8,-825.27,-864.65,-903.14,-936.78,-978.92,0
-916.78,-905.22,-872.23,-873.56,-904.49,-836.44,-808.89,-729.08,-729.08,-721.7,-715.82,-685.75,-664.18,-693.54,-779.98,-843.96,-893.67,-965.89,-1003.3,0
-912.04,-917.59,-910.31,-953.14,-948.51,-950.75,-913.72,-919.27,-919.27,-884.63,-815.68,-762.31,-758.27,-806.27,-895.08,-998.3,-960.17,-965.13,-976.48,0
-870.6,-894.94,-943.6,-931.09,-921.42,-907.09,-875.8,-873.64,-873.64,-881.9,-893.47,-929.37,-992.37,-959.02,-881.3,-871.78,-896.11,-938.9,-935.17,0
-912.94,-943.33,-977.38,-981.24,-954.01,-947.35,-936.6,-992.94,-992.94,-941,-909.08,-917.62,-902.14,-933.72,-971.51,-1015.2,-1005.9,-992.33,-996.07,0
-969.84,-977.31,-1013.8,-1015.8,-975.14,-939.23,-903.21,-914.22,-914.22,-942.54,-940.19,-949.05,-977.78,-997.97,-1021.7,-981.95,-964.11,-938.66,-972.32,0
-1003.8,-969.49,-892.63,-855.55,-860.95,-850.7,-868.96,-857.16,-857.16,-857.84,-816.21,-796.21,-800.02,-859.68,-939.15,-1004.3,-1039.5,-1019.3,-960.61,0
-902.16,-883.31,-877.38,-873.33,-865.1,-866.62,-840.88,-828.14,-828.14,-843.25,-836.04,-792.53,-795.61,-832.62,-874.75,-873.89,-915.58,-947.63,-990.89,0
-949.61,-968.55,-973.44,-967.38,-954.58,-869.43,-855.01,-880.55,-880.55,-936.43,-1011.9,-981.49,-988.33,-1023.4,-1067.2,-1000.7,-989.52,-1000,-1006.4,0
-965.67,-981.15,-1004.8,-915.33,-830.61,-833.21,-902.15,-881.48,-881.48,-840.71,-861.55,-901.94,-994.36,-1046.4,-1060.1,-1036.3,-1008,-1002.8,-1007.8,0
-973.32,-970.42,-908.39,-821.58,-816.36,-865.45,-918.14,-898.2,-898.2,-897.37,-926.15,-971.8,-1063.4,-1079.4,-1044.4,-1022,-1014,-1036.1,-999.28,0
-827.77,-852.62,-880.03,-839.04,-751.46,-768.37,-809.29,-799.4,-799.4,-730.16,-714.57,-690.88,-698.95,-765.66,-885.33,-998.42,-1011,-961.69,-942.48,0
-893.59,-872.86,-904.56,-957.26,-869.97,-770.52,-747.38,-748.34,-748.34,-761.83,-790.37,-779.58,-765.18,-777.37,-806.02,-853.64,-891.98,-913.68,-951.78,0
-948.11,-1016.4,-1020.3,-972.51,-932.41,-913,-870.85,-838.09,-838.09,-866.13,-872.02,-857.99,-900.33,-884.94,-914.75,-985.56,-915.03,-911.81,-947.7,0
-977,-1005.5,-1019,-964.82,-938.01,-910.14,-902.12,-864.79,-864.79,-853.33,-832.03,-859.66,-924.15,-932.17,-953.13,-1018.5,-1011.8,-970.58,-979.12,0
-944.63,-938.45,-939.13,-915.57,-910.71,-946.51,-940.08,-892.62,-892.62,-892.35,-922.26,-945.58,-969.34,-987.92,-957.76,-953.41,-934.28,-942.81,-972.93,0
-778.59,-803.69,-792.61,-755.58,-689.13,-650.27,-639.08,-612.03,-612.03,-616.51,-666.93,-677.03,-736.21,-802.35,-902.86,-960.64,-903.98,-911.64,-908.1,0
-799.09,-756.76,-719.96,-679.7,-682.9,-681.99,-696.31,-728.4,-728.4,-738.57,-672.27,-669.42,-713.66,-739.5,-793.66,-871.64,-935.15,-906.02,-882.18,0
-853.76,-848.88,-858.5,-824.93,-751.27,-699.28,-688.68,-680.08,-680.08,-685.88,-744.39,-766.57,-795.57,-852.12,-888.27,-912.87,-887.27,-881.43,-924.5,0
-840.78,-874.16,-907.37,-972.25,-915.92,-845.23,-808.82,-798.57,-798.57,-825.52,-894.6,-964.15,-947.55,-954.05,-998.95,-989.04,-983.87,-1020.3,-1030.8,0
-941.8,-968.59,-1014,-978.34,-918.02,-889.07,-813.82,-796.21,-796.21,-797.63,-832.46,-859.34,-931.43,-993.67,-1029.8,-1010.7,-1017,-1000.1,-997.05,0
-859.77,-809.74,-739.93,-680.42,-695.42,-672.45,-648.49,-636.59,-636.59,-646.84,-582.01,-553.07,-553.8,-631.82,-783.4,-879.55,-905.65,-903.34,-899.6,0
-911.55,-928.86,-918.21,-858.02,-801.7,-751.48,-711.44,-740.78,-740.78,-782.54,-815.07,-801.59,-802.82,-819.48,-874.55,-932.89,-948.39,-926.04,-903.83,0
-907.89,-960.28,-1001.2,-943.84,-905.76,-897.17,-901.67,-892.9,-892.9,-871.99,-887.6,-898.86,-941,-924.46,-924.15,-935.42,-976.96,-1000.9,-980.89,0
-930.63,-916.34,-916.15,-925.76,-919.28,-902.12,-895.75,-898.12,-898.12,-927.94,-941.71,-937.28,-954.97,-928.76,-961.19,-983.74,-960.15,-988.4,-1042.6,0
-935.59,-936.58,-902.74,-807.59,-768.22,-757.22,-762.78,-767.59,-767.59,-791.02,-838.42,-871.53,-887.21,-901.86,-948.62,-991,-985.05,-995.42,-1025.7,0
-855.04,-831.26,-825.19,-780.09,-704.05,-637.89,-664.26,-667.86,-667.86,-637.75,-589.96,-610.2,-709.31,-805.93,-782.85,-860.9,-890.79,-895.95,-910.94,0
-909.62,-944.81,-893.05,-835.67,-783.09,-807.47,-805.87,-815.14,-815.14,-822.95,-816.52,-814.1,-838.76,-882.78,-878.69,-926.75,-934.34,-942.25,-993.39,0
-875.19,-884.08,-808.28,-786.19,-810.88,-806.53,-837.21,-822.65,-822.65,-756.42,-756.84,-787.91,-848.66,-863.02,-936.19,-937.87,-922.72,-922.5,-936.6,0
-885.44,-824.21,-755.3,-746.32,-770.49,-833.42,-870.78,-901.07,-901.07,-887.81,-918.45,-945.35,-901.28,-903.78,-960.98,-908.63,-857.45,-839.96,-889.21,0
-867.21,-858.64,-848.86,-810.94,-837.66,-909.3,-863.14,-834.2,-834.2,-829.72,-909.41,-868.44,-889.79,-918.48,-919.45,-906.68,-859.07,-865,-915.71,0
-856.56,-848.67,-821.5,-824.97,-833.22,-830.29,-869.96,-847.7,-847.7,-816.81,-815.83,-865.63,-905.48,-895.49,-900.49,-904.31,-902.47,-924.74,-938.18,0
-777.32,-755,-724.88,-684.37,-672.22,-667.37,-699.72,-697.78,-697.78,-718.1,-755.79,-731.35,-779.87,-810.42,-851.62,-924.45,-936.18,-943.55,-934.11,0
-812.94,-788.48,-737.12,-747.03,-757.72,-786.8,-804.84,-763.06,-763.06,-699.46,-693.29,-645.93,-617.24,-664.23,-805.4,-863.16,-923.03,-962.27,-930.02,0
-817.47,-769.01,-698.34,-675.46,-672.99,-698.97,-696.61,-685.09,-685.09,-623.45,-576.57,-563.19,-559.98,-655.81,-766.17,-855.79,-828.89,-830.01,-865.96,0
-861.51,-829.36,-739.97,-724.16,-678.82,-667.97,-657.38,-727.91,-727.91,-760.69,-746.99,-726.54,-718.76,-752.72,-836.27,-856.3,-854.83,-860.78,-896.51,0
-804.3,-776.62,-757.96,-772.46,-798.1,-796.84,-761.27,-808.85,-808.85,-869.38,-873.78,-903.33,-929.55,-971.62,-1023.3,-1010.1,-1016.4,-998.79,-1003,0
-812.92,-795.02,-798.45,-791.2,-781.78,-766.98,-814.21,-810.11,-810.11,-793.34,-820.51,-853.43,-893.89,-912.87,-940.36,-980.95,-987.8,-963.82,-945.79,0
-724.19,-728.31,-762.29,-812.76,-818.82,-748.15,-723.85,-741.03,-741.03,-799.12,-729.27,-703.67,-770.09,-821.13,-853.72,-873.43,-887.15,-896.33,-910.89,0
-963.17,-937.79,-894.42,-878.6,-873.84,-870.83,-836.22,-835.79,-835.79,-800.51,-790.43,-787.83,-802.2,-835.9,-900.91,-959.41,-972.7,-969.58,-929.44,0
-997.85,-982.05,-985.23,-977.81,-981.6,-986.22,-1003.1,-962.12,-962.12,-930.65,-929.18,-977.89,-986.38,-967.36,-1000.2,-1006.7,-1008.2,-964.19,-979.22,0
-862.03,-910.47,-944.03,-920.69,-883.95,-814.6,-823.71,-866.28,-866.28,-875.57,-859.03,-884.64,-955.19,-935.41,-953.5,-933.7,-966.99,-954.21,-909.04,0
-847.11,-900.47,-949.4,-888.33,-834.65,-790.42,-792.62,-785.65,-785.65,-757.98,-749.4,-739.79,-749.11,-793.75,-843.03,-895.2,-907.08,-917.83,-908.56,0
-883.62,-848.07,-720.98,-665.17,-676.95,-725.78,-776.02,-816.76,-816.76,-785.74,-761.46,-761.66,-759.36,-794.59,-859.58,-946.85,-955.78,-923.9,-888.14,0
-768.52,-763.18,-653.39,-565.94,-547.15,-602.46,-681.38,-726.16,-726.16,-655.57,-602.07,-596.92,-668.24,-780.43,-852.1,-879.23,-928.64,-907.27,-882.75,0
-867.24,-828.52,-719.85,-665.27,-648.66,-634.39,-589.66,-584.52,-584.52,-602.19,-654.93,-670.46,-734.36,-821.63,-859.21,-848.8,-849.51,-835.76,-810.56,0
-800.19,-783.48,-787.83,-803.09,-803.94,-823.81,-826.33,-781.69,-781.69,-755.24,-765.83,-842.78,-891.58,-925.31,-973.99,-964.68,-954.45,-958.33,-984.91,0
-788.05,-788.92,-769.61,-726.58,-757.89,-757.13,-736.43,-693.77,-693.77,-639.99,-611.53,-665.08,-743.89,-812.95,-873.77,-932.97,-973.78,-994.98,-954.95,0
-738.87,-711.94,-671.19,-598.57,-579.99,-590.58,-616.51,-648.39,-648.39,-677.57,-678.56,-681.26,-769.26,-758.79,-781.36,-824.29,-803.19,-809.45,-808.89,0
-926.16,-911.9,-850.02,-820.59,-801.97,-795.33,-822.51,-783.34,-783.34,-783.76,-797.32,-806.1,-841.79,-858.85,-873.56,-930.23,-916.3,-926.22,-950.72,0
-968.01,-956.28,-944.21,-902.43,-863.25,-864.62,-892.35,-916.51,-916.51,-899.76,-895.1,-891.6,-897.1,-891.04,-886.91,-874.53,-852.24,-866.6,-915.83,0
-869.31,-843.08,-892.05,-828.58,-811.16,-859.44,-813.52,-805.28,-805.28,-761.86,-734.9,-731.96,-788.67,-856.76,-899.06,-932.65,-911.45,-929.76,-930.71,0
-894.94,-905.69,-926.58,-916.78,-854.69,-816.46,-750.74,-699.68,-699.68,-658.69,-638.68,-654.08,-723.83,-794.94,-862.53,-895.24,-951.49,-1006.6,-1011,0
-927.57,-922.7,-942.74,-971.91,-973.98,-949.24,-924.32,-922.43,-922.43,-904.53,-913.65,-979.28,-941.98,-915.5,-893.9,-928.7,-965.54,-951.36,-976.68,0
-889.79,-893.79,-940.03,-1007.3,-938.73,-922.19,-893.36,-855.28,-855.28,-887.83,-885.88,-892.88,-857.91,-838.13,-851.61,-880.92,-913.86,-943.19,-933.14,0
-857.9,-888.8,-958.49,-971.66,-990.43,-984.28,-968.1,-918.7,-918.7,-907.27,-873.12,-892.26,-954.45,-969.01,-949.59,-919.57,-928.07,-954.45,-915.58,0
-755.54,-778.87,-815.21,-878.14,-885.72,-837.79,-844.2,-853.8,-853.8,-847.54,-848.92,-885.46,-944.64,-937.84,-911.85,-936.95,-963.62,-962.97,-978.47,0
-767.99,-829.87,-845.29,-810.63,-820.59,-788.39,-794.75,-853.9,-853.9,-923.28,-934.16,-908.14,-918.97,-927.09,-939.41,-992.81,-927.35,-923.06,-941.75,0
-782.4,-801.18,-784.99,-685.68,-633.98,-631.77,-706.26,-793.85,-793.85,-802.55,-734.47,-656.23,-625.69,-677.43,-822.7,-877.21,-897.22,-902.25,-906.52,0
-769.38,-760.79,-733.36,-669.79,-607.97,-585.84,-594.28,-628.89,-628.89,-703.78,-729.06,-782.37,-829.86,-823.67,-813.49,-789.76,-795.58,-819.18,-885.59,0
-874.66,-839.87,-822.73,-811.4,-792.03,-674.4,-628.45,-624.55,-624.55,-619.89,-617.94,-648.87,-695.17,-760.77,-848.01,-924.89,-901.89,-874.75,-820.36,0
-823.51,-866.79,-889.38,-862.67,-807.27,-807.7,-809.5,-818.12,-818.12,-785.37,-776.67,-797.76,-811.1,-832.39,-845.45,-828.86,-859.18,-906.16,-943.8,0
-913.31,-903.85,-920.1,-891.69,-923.37,-919.31,-894.17,-896.95,-896.95,-894.04,-893.48,-876.6,-872.65,-898.66,-955.18,-980.92,-977.47,-990.12,-1011.3,0
-938.72,-995.61,-956.82,-938.86,-906.87,-885.37,-888.83,-917.25,-917.25,-907.36,-952.56,-946.52,-942.48,-976.62,-937.04,-943.12,-942.94,-950.34,-941.71,0
-971.65,-965.33,-974.38,-952.46,-914.86,-906.26,-931.23,-881.93,-881.93,-880.98,-885.46,-868.91,-902.3,-930.37,-902.17,-912.98,-973.9,-979.7,-969.16,0
-872.34,-883.32,-900.39,-950.46,-952.26,-947.38,-927.83,-859.46,-859.46,-813.84,-832.18,-869.94,-890.72,-909.1,-910.3,-927.84,-905.15,-910.3,-892.36,0
-993.14,-981.98,-925.26,-912.18,-857.85,-911.53,-932.82,-933.23,-933.23,-944.57,-974.66,-952.01,-937,-929.85,-944.46,-970.91,-998.46,-1017.7,-1048.9,0
-828.98,-817.77,-762.76,-741.37,-760.82,-788.64,-817.17,-824.45,-824.45,-801.9,-752.43,-714.14,-692.66,-738.49,-880.45,-1007.1,-1019.2,-1060.2,-1046.8,0
-834.68,-838.44,-818.46,-776.68,-753.43,-710.76,-696.42,-708.67,-708.67,-722.04,-701.6,-653.9,-684.69,-771.45,-878.45,-938.32,-949.26,-957.72,-949,0
-864.52,-845.27,-864.15,-809.52,-770,-781.07,-781.4,-857.34,-857.34,-753.54,-719.2,-708.9,-709.89,-759.39,-860,-930.97,-955.43,-932.36,-942.23,0
-945.09,-948.38,-971.53,-940.13,-908.53,-872.34,-859.14,-884.4,-884.4,-925.92,-928.33,-948.27,-966.8,-990.24,-1017.7,-1030.8,-1014.7,-1016.3,-1002.8,0
-961.05,-937.36,-908.85,-927.03,-935.41,-898.76,-923.6,-916.15,-916.15,-961.01,-949.82,-899.37,-866.82,-898.62,-930.73,-968.14,-993.28,-988.39,-1003.6,0
-794.29,-836.35,-802.3,-801.39,-764.09,-757.02,-734.03,-709.72,-709.72,-669.76,-677.79,-732.33,-798.29,-849.61,-875.82,-902.19,-909.49,-931.65,-931.33,0
-852.48,-896.36,-880.61,-854.75,-868.43,-832.38,-783.4,-756.48,-756.48,-711.31,-729.76,-775.74,-760.66,-750.9,-806.94,-837.57,-868.95,-917.07,-977.29,0
-715.37,-690.64,-659.45,-596.27,-575.86,-606.32,-678.54,-731.59,-731.59,-717.44,-734.67,-768.55,-766.55,-822.51,-887.23,-905.41,-902.63,-899.92,-877.16,0
-842.32,-861.55,-824.16,-766.05,-732.82,-761.71,-780.71,-735.57,-735.57,-699.39,-662.86,-619.68,-605.76,-640.49,-718.99,-875.96,-935.51,-916.44,-882.75,0
-834.66,-828.63,-889.21,-942.48,-880.63,-854.58,-850.66,-871.3,-871.3,-882.52,-936.37,-960.66,-929.4,-921.97,-938.53,-988.51,-988.25,-1009.3,-992.3,0
-822.13,-833.52,-862.63,-846.34,-870.04,-822.37,-797.19,-827.35,-827.35,-871.97,-885.72,-907.25,-924.49,-904.94,-945.39,-1012.6,-1028.8,-1017.2,-1008.2,0
-752.71,-767.33,-836.72,-807.21,-818.72,-817.93,-814.13,-802.17,-802.17,-794.53,-769.59,-803.23,-812.71,-866.42,-943.03,-950.42,-978.99,-1019,-983.98,0
-817.58,-826.93,-843.94,-863.09,-849.09,-837.55,-802.17,-779.37,-779.37,-774.13,-748.75,-781.16,-830.49,-871.09,-963.53,-982.44,-985.34,-968.95,-972.58,0
-790.7,-803.23,-821.58,-793.46,-784.09,-823.06,-852.02,-776.58,-776.58,-751.86,-734.57,-774.39,-808.05,-858.87,-871.86,-866.19,-878.16,-900.59,-930.63,0
-799.74,-811.12,-795.64,-793.87,-795.03,-807.75,-818.55,-850.36,-850.36,-850.76,-855.72,-838.93,-818.56,-846.27,-910.22,-912.72,-950.86,-965.9,-981.06,0
-829.48,-907.03,-912.1,-942.89,-924.99,-898.05,-790.78,-733.74,-733.74,-755.74,-747.56,-808.57,-890.5,-917.86,-954.36,-1001.5,-1018.3,-959.01,-950.96,0
-805.64,-807.09,-815.84,-795.88,-835.06,-807.72,-770.08,-786.02,-786.02,-807.14,-771.97,-748.52,-747.79,-776.61,-835.66,-899.14,-911.87,-889.94,-881.05,0
-910.97,-902.3,-909.28,-899.1,-924.27,-902.15,-901.75,-888.92,-888.92,-838.12,-799.65,-779.92,-809.87,-852.06,-831.18,-850.66,-871.98,-927.79,-996.34,0
-894.38,-934.3,-975.21,-928.85,-900.11,-864.41,-854.92,-838.31,-838.31,-853.65,-886.55,-888.24,-857.99,-846.63,-914.17,-945.86,-945.62,-961.32,-952.66,0
-835.51,-859.44,-902.09,-857.37,-837.74,-813.84,-836.17,-801.69,-801.69,-763.8,-724.42,-714.43,-794.94,-894.33,-931.15,-936.63,-911.27,-909.83,-930.49,0
-855.32,-888.99,-899.46,-846.37,-833.95,-850.06,-865.67,-863.61,-863.61,-777.03,-768.66,-726.62,-701.29,-749.13,-815.34,-852.01,-839.72,-839.36,-853.77,0
-858.99,-823.48,-798.54,-803.93,-832.49,-836.74,-872.9,-902.34,-902.34,-909.82,-965.69,-897.56,-862.4,-877.12,-895.73,-885.8,-932.4,-956.8,-938.79,0
-846.1,-846.7,-881.15,-916.05,-911.35,-902.99,-879.09,-811.12,-811.12,-794.63,-784.16,-796.9,-820.7,-854.51,-867.14,-853.54,-890.82,-945.75,-941.12,0
-884.07,-905.91,-911.78,-1000.6,-1002.5,-947.21,-931.69,-939.33,-939.33,-928.89,-929.12,-870.78,-882.34,-916.35,-945.24,-973.45,-986,-975.65,-969.31,0
-922.42,-907.24,-913.33,-905.9,-903.66,-921.12,-889.79,-859.99,-859.99,-820.07,-768.21,-736.66,-758.7,-829.3,-885.18,-946.26,-967.03,-935.04,-927.48,0
-941.3,-983.98,-941.1,-913.73,-939.26,-921.13,-867.79,-814.74,-814.74,-825.97,-747.56,-693.86,-699.81,-753.23,-869.58,-932.82,-934.04,-943.93,-963.27,0
-888.46,-853.99,-848.31,-844.16,-844.74,-881.65,-846.24,-811.97,-811.97,-809.92,-820.29,-802.92,-746.62,-760.72,-832.94,-885.14,-951.55,-1001.8,-1010.3,0
-803.38,-732.33,-681.82,-676.28,-646.52,-597.77,-616.52,-666.48,-666.48,-713.2,-702.31,-704.61,-680.32,-707.52,-788.48,-831.19,-881.88,-910.75,-919.82,0
-943.51,-960.33,-906.33,-845.21,-802.35,-832.99,-817.47,-791.12,-791.12,-796.9,-809.2,-804.77,-782.35,-779.57,-803.2,-834.49,-883.31,-928.55,-955.9,0
-716.74,-705.24,-721.54,-741.44,-770.44,-834.28,-809.77,-806.02,-806.02,-844.19,-885.67,-921.65,-924.45,-901.26,-909.7,-934.81,-954.51,-950.79,-978.4,0
-851.49,-906.83,-872.97,-862.68,-820.48,-760.92,-779.36,-787.85,-787.85,-824.49,-793.57,-766,-802.53,-815.44,-868.76,-914.31,-927.01,-889.91,-900.26,0
-860.11,-869.55,-768.19,-732.33,-705.1,-679.58,-679.08,-665.05,-665.05,-617.6,-611.49,-655.02,-701.56,-760.34,-813.81,-847.43,-851.37,-824.09,-813.57,0
-936.28,-919.45,-920.35,-915.02,-881.28,-857.82,-850.9,-795.36,-795.36,-790.88,-797.49,-818.81,-840,-852.08,-874.06,-889.12,-942.56,-912.67,-911.08,0
-808.98,-836.87,-831.73,-805.83,-792.64,-768.36,-728.38,-726.13,-726.13,-752.63,-821.21,-863.9,-858.99,-848.87,-873,-903.66,-947.24,-954.46,-939.26,0
-891.28,-852.24,-850.97,-794.13,-766.05,-744.55,-743.76,-741.99,-741.99,-736.71,-704.69,-682.44,-695.71,-761.32,-810.21,-878.4,-853.04,-879.88,-892.75,0
-880.31,-878.75,-868.34,-858.89,-827.79,-815.21,-835.44,-895.2,-895.2,-854.77,-820.15,-838.29,-859.54,-890.75,-926.86,-914.32,-897.62,-887.07,-878.08,0
-901.91,-908.98,-860.57,-825.81,-827.23,-844.45,-853.68,-851.11,-851.11,-850.41,-852.24,-857.28,-882.1,-895.44,-916.41,-907.53,-896.01,-891.72,-920.16,0
-878.67,-876.54,-862.2,-846.55,-852.36,-854.65,-839.66,-831.34,-831.34,-862.18,-897.6,-944.5,-964.33,-981.15,-985.46,-979.31,-960.59,-973.66,-1009.2,0
-865.1,-835.16,-822.35,-884.49,-892.63,-931.01,-965.47,-880.54,-880.54,-844.22,-783.18,-747.52,-760.2,-825.8,-801.9,-780.67,-850.01,-846.85,-845.13,0
-850.41,-835.09,-877.91,-877.45,-854.82,-874.14,-966.75,-997.13,-997.13,-928.01,-883.15,-921.97,-948.73,-915.3,-942.63,-951,-963.92,-956.01,-1028.8,0
-820.98,-803.22,-806.29,-833.15,-849.76,-884.83,-849.61,-834.64,-834.64,-832.65,-867.27,-837.84,-864.42,-947.08,-983.83,-940.84,-929.16,-931.84,-947.29,0
-853.63,-885.26,-860.35,-827.68,-829.83,-831.66,-812.77,-765.71,-765.71,-760.18,-744.05,-748.25,-768.02,-853.44,-893.89,-957.46,-955.89,-938.56,-918.13,0
